|text|rt_count|tweet_datetime
210|@Mo_Dazzle: All i know in this life is u just gotta keep doing your part...|1|Mon Feb 15 20:52:24 +0000 2016
211|@lexwexi  love &amp; miss you    |0|Mon Feb 15 20:52:24 +0000 2016
212|While I am a supporter of the oldest Division I collegiate athletic conference primarily in the    https://t.co/eRohZhr7jL|0|Mon Feb 15 20:52:24 +0000 2016
213|The characteristic similarities between @HillaryClinton and Richard Nixon, both good and bad, are actually terrifying.|0|Mon Feb 15 20:52:24 +0000 2016
214|@craigbarber05 you can have one of them whenever          oidy oi #cheeky|0|Mon Feb 15 20:52:24 +0000 2016
215|NBA Trade Deadline 2016: Evaluting the Utah Jazz bench https://t.co/wakhjnWOku https://t.co/aawj1rt1zI|0|Mon Feb 15 20:52:24 +0000 2016
216|@YoursEmily @AngelSl0vesS my love for you is indescribable ^^    |0|Mon Feb 15 20:52:24 +0000 2016
217|seriously now hes still 5 how is he a daddy https://t.co/YaZuBA00aL|0|Mon Feb 15 20:52:24 +0000 2016
218|I'm at Refuge Barbershop in Portland, OR https://t.co/waSdnneNAC|0|Mon Feb 15 20:52:24 +0000 2016
219|@ComedicMerc: Kids with bad parents be like: https://t.co/c3Loq8Cj0O|2|Mon Feb 15 20:52:24 +0000 2016
220|@LOVINGJBIEBAH do you know how I can hear Madison perform I can't find it|0|Mon Feb 15 20:52:24 +0000 2016
221|"@TigNotaro: [Career Day in Brooklyn]

Child: So you're all DJs?

Man: Well, your teacher isn't.

Teacher: Actually this is my day job I'   "|8|Mon Feb 15 20:52:24 +0000 2016
222|@Chloeballoqui: School holidays meant bro could keep me company while I had my blood transfusion today. #WeCanBeatThis #SaveChloe x http   |4|Mon Feb 15 20:52:24 +0000 2016
223|@beingbrilliant: Nice one https://t.co/IWXaVOC7qd|4|Mon Feb 15 20:52:24 +0000 2016
224|@OreosB4Hoes_: as impatient as i am, i refuse to rush into anything until i know it's right     |1|Mon Feb 15 20:52:24 +0000 2016
225|@benmurraybruce Sir, pls accept my honest commendations for your indigenous support to #BuyNaijaToGrowTheNaira|0|Mon Feb 15 20:52:24 +0000 2016
226|What is wrong with this? I had 2 this year, my mother and my Princess. I never knew that spoiling your mom was wrong https://t.co/vt8FurQXWo|0|Mon Feb 15 20:52:24 +0000 2016
227|@wesingitproudly: MY TUMBLR MUTUAL JUST WON A GRAMMY|1|Mon Feb 15 20:52:24 +0000 2016
228|Sleet vs. freezing rain: What is the difference?: Why is it freezing rain and not snow or sleet? What's the de... https://t.co/8Fb5eZaqTX|0|Mon Feb 15 20:52:24 +0000 2016
229|@Gabby_BAMx3 why would you just reply with my name?|0|Mon Feb 15 20:52:24 +0000 2016
230|@kayla_dignan dnt tell me u guys r watching the following|0|Mon Feb 15 20:52:24 +0000 2016
231|@Michael5SOS I don't why i love you so much|0|Mon Feb 15 20:52:24 +0000 2016
232|@maderazodheine: Lord, thank You for the gift of life        |2|Mon Feb 15 20:52:24 +0000 2016
233|@TutsPlusDesign: How to Age a Photo in Adobe Photoshop https://t.co/BtycUOpbMn|1|Mon Feb 15 20:52:24 +0000 2016
234|I've just watched episode S06E06 of The Office (US)! https://t.co/R8nhqAMIjS #office #tvshowtime https://t.co/SzsSKeNsS2|0|Mon Feb 15 20:52:24 +0000 2016
235|Now each torso ages, higher-ups july be born diminuendo bric-a-brac but too forward versus fungus disease.: mdzLfznRs|0|Mon Feb 15 20:52:24 +0000 2016
236|@saarahannee @flylikexaG6 I guess you're right... I don't text anyone, unless it's about my problems...|0|Mon Feb 15 20:52:24 +0000 2016
237|@StrictKiD but to make starting squad  for your national team is just normal?|0|Mon Feb 15 20:52:24 +0000 2016
238|@IkhaliaJoseph: @aaarocket37 @realDonaldTrump He may be good at building, certainly not intelligent enough for president. #SCPrimary #Du   |1|Mon Feb 15 20:52:24 +0000 2016
239|Depois a Sky https://t.co/ggMwoZPebj|0|Mon Feb 15 20:52:24 +0000 2016
240|Hi JoaofanSelena: can you follow oisouopotter, (the link is in my biography)? He follows back, but mention him in     https://t.co/aVi0iywtDt|0|Mon Feb 15 20:52:24 +0000 2016
241|I'm sleepy and I Want cuddles :( #Harmonizers #iHeartAwards #BestFanArmy|0|Mon Feb 15 20:52:24 +0000 2016
242|@ThunderVegas is @dylanyeandle1 still a member he's been really quiet lately on his fanpage|0|Mon Feb 15 20:52:24 +0000 2016
243|@FORESTTIMM: @kanyewest yo that's too much cocaine papa|1|Mon Feb 15 20:52:24 +0000 2016
244|When he's buff but has 50k followers    |0|Mon Feb 15 20:52:24 +0000 2016
245|"this broke but watch out for the remix

     #design #designer #toptags top.tags #designed #designs    https://t.co/jUkUjCj73F"|0|Mon Feb 15 20:52:24 +0000 2016
246|@maxwont: me when someone compliments me in the club https://t.co/sNtbEgSumX|7|Mon Feb 15 20:52:24 +0000 2016
247|@chelseaclare99 you're so clutch     here's mine Q042SCFBZD|0|Mon Feb 15 20:52:24 +0000 2016
248|@xSabrinaOrtizx: @Sharkbates__ @mattvevo_ @AsvpNvte so am I...guess you're single now! sorry!|1|Mon Feb 15 20:52:24 +0000 2016
249|@HOOKSRYDEL: HOLY SHIT THIS IS BEAUTIFUL https://t.co/e3muZH6hme|1|Mon Feb 15 20:52:24 +0000 2016
250|Been waiting for the walking dead to start for so long|0|Mon Feb 15 20:53:19 +0000 2016
251|I liked a @YouTube video https://t.co/GeMkryazyP NEW IAN SUCKS (Part Timers #6)|0|Mon Feb 15 20:53:19 +0000 2016
252|Be careful with your words. Once they are said, they can only be forgiven, nor forgotten.|0|Mon Feb 15 20:53:19 +0000 2016
253|@thejokerxo right but she's queen so let's just say it's the 16th lol|0|Mon Feb 15 20:53:19 +0000 2016
254|@mitchgrassi @TheGRAMMYs @Avi_Kaplan @kirstin_taylor @KOlusola YAS MAMA SLAY THE HOUSE DOWN BOOTS                 |0|Mon Feb 15 20:53:18 +0000 2016
255|@caIumos i wish the calum was dead|0|Mon Feb 15 20:53:18 +0000 2016
256|Severe Thunderstorm Warning in effect for Clarke and Lauderdale Counties in MS until 4 PM #mswx https://t.co/xZFzggpkH2|0|Mon Feb 15 20:53:18 +0000 2016
257|@AirPip49: The red carpet is about to begin! I hope ariana attends #GRAMMYs https://t.co/VcswGcpbV9|1|Mon Feb 15 20:53:18 +0000 2016
258|I really gotta stop accidentally sleeping until 1|0|Mon Feb 15 20:53:18 +0000 2016
259|@ravenstori: make up is so good to me some days https://t.co/607gFr4ctN|4|Mon Feb 15 20:53:18 +0000 2016
260|I still bless you before I bless my food when I'm eating     |0|Mon Feb 15 20:53:18 +0000 2016
261|No matter we go separate ways I'll still ride for you|0|Mon Feb 15 20:53:18 +0000 2016
262|@unBreAKeblee: All I want to hold you strongly.|1|Mon Feb 15 20:53:18 +0000 2016
263|What would you look for in a neck cream? #WomenWhoRoC #sponsored https://t.co/5UbsNuhNmE|0|Mon Feb 15 20:53:18 +0000 2016
264|This is the funniest Instagram I have ever seen https://t.co/jha7bMid8n|0|Mon Feb 15 20:53:18 +0000 2016
265|@rhondastew: @damiensanders @JayMcGuiness We desperately need a Jaliona tour! Withdrawal already setting in and I fear for our health #J   |3|Mon Feb 15 20:53:18 +0000 2016
266|idc what nobody say that shit is so gay , I wouldn't care if my dick bigger than the next shit long as I'm getting ass period     |0|Mon Feb 15 20:53:18 +0000 2016
267|Do you think its possible for plants to be gay?|0|Mon Feb 15 20:53:18 +0000 2016
268|"@romancexkilljoy: the little ""sha"" gerard does at the beginning of kill all your friends"|5|Mon Feb 15 20:53:18 +0000 2016
269|@bvnkrupts: Charlotte retains which leads to Brie having a michelle mccool moment and then boom *Kharma's music hits* I CAN SEE IT NOW|1|Mon Feb 15 20:53:18 +0000 2016
270|I liked a @YouTube video https://t.co/lUWHXr1rdX Lets Talk #01|0|Mon Feb 15 20:53:18 +0000 2016
271|    aaawww... thank u hun https://t.co/Aet3UfrxJW|0|Mon Feb 15 20:53:18 +0000 2016
272|@UdderlySmooth YES. They rock. Have been a member for years. At least now I have a car that makes it impossible to lock myself in.|0|Mon Feb 15 20:53:18 +0000 2016
273|@iHaffsah those who give you hatred. Ignore 100% ignore. Life is not to hate n being hated esp when you nothing wrong|0|Mon Feb 15 20:53:18 +0000 2016
274|All I do is work now I ain't kicked in so long...|0|Mon Feb 15 20:53:18 +0000 2016
275|@wendy_simmons: @TheKilnCo like the sound of this|1|Mon Feb 15 20:53:18 +0000 2016
276|@big_business_: The moment Kanye finds out what Kickstarter is, he's gonna have a mild heart attack.|8|Mon Feb 15 20:53:18 +0000 2016
277|Now this one is a gem. https://t.co/iuATo8KNgV|0|Mon Feb 15 20:53:18 +0000 2016
278|@dr_suessan @CALIFORNIALUV84 HAHAHA seriously, at the grocery store is the worst|0|Mon Feb 15 20:53:18 +0000 2016
279|@Brookelinn_Linn honestly it's good I love it so much!! and me too girl, karev is my heart|1|Mon Feb 15 20:53:18 +0000 2016
280|@Diidys_B me too     |0|Mon Feb 15 20:53:18 +0000 2016
281|@_aroseinruins: in my household we buy new shampoos even though we haven't finished the old ones #outboastkanye  https://t.co/Vr9RAEjscM|1|Mon Feb 15 20:53:18 +0000 2016
282|"""Our ice caps are melting &amp; now this?!""          talking about a 28 for TOPS"|0|Mon Feb 15 20:53:18 +0000 2016
283|@muser_from_Mars they have to|0|Mon Feb 15 20:53:18 +0000 2016
284|starting live Zbrush sculpt for fun.. lets see where it takes us: https://t.co/iSTJ8J6hEs|0|Mon Feb 15 20:53:18 +0000 2016
285|@brendannsimpson: Beyond annoyed..|1|Mon Feb 15 20:53:18 +0000 2016
286|@ItsAvery: Kendrick clearly dgaf         https://t.co/Wo42Ch1jZ3|2|Mon Feb 15 20:53:18 +0000 2016
287|@ifshestanshes: If she stans Harry she loves him in flower crowns. https://t.co/DiOOylzBN6|9|Mon Feb 15 20:53:18 +0000 2016
288|And thanks for interview with  @rchrdpeake #UWE  https://t.co/hmYn5OCDax|0|Mon Feb 15 20:53:18 +0000 2016
289|@ysabelleeeeg @ohaileo love you more|0|Mon Feb 15 20:53:18 +0000 2016
290|Number crunching for the past week - 1030 new followers and 814 unfollowers. Stats via https://t.co/mEPZXkl4I3|0|Mon Feb 15 20:53:18 +0000 2016
291|@exceptionalbs: US puts two Clinton emails on Israel out of bounds https://t.co/JIOV2WMYcQ|2|Mon Feb 15 20:53:18 +0000 2016
292|Sometimes I really hate Monday's....|0|Mon Feb 15 20:53:18 +0000 2016
293|To pimp a butterfly ganha aoty|0|Mon Feb 15 20:53:18 +0000 2016
294|@niceguyrich4u Weird, because last I checked there were a lot more world leaders than North Korea or Iran.|0|Mon Feb 15 20:53:18 +0000 2016
295|What was he like when you met him?? https://t.co/0e3UlQxfpP|0|Mon Feb 15 20:53:18 +0000 2016
296|@leighhynes: Iwi hapu and whanau all needed for successful raising of children #TTTPLD2016|1|Mon Feb 15 20:53:18 +0000 2016
297|Mattel's new ThingMaker is a $300 3D printer for toys: We've been waiting years for 3D printing to finally be ... https://t.co/0pbHQLZNGX|0|Mon Feb 15 20:53:18 +0000 2016
298|@Literature_Geek: A journalist is seeking someone currently on the job market after a digital dissertation   let me know if that   s you+you   |2|Mon Feb 15 20:53:18 +0000 2016
299|Episode 7 of #WWESupercard is now live !! https://t.co/4WTRRlXvKR https://t.co/hZoyrSGEj1|0|Mon Feb 15 20:53:18 +0000 2016
300|@RKsKitchentable: Rob: I don't want to brag but if this is your Valentine it's hard not to.... #luckyhusband https://t.co/VrZRd4tEwr|3|Mon Feb 15 20:53:18 +0000 2016
301|@francisca4smile @joseeguimaraes somos o que comemos (sorry i had to. Im really sorry)|0|Mon Feb 15 20:53:18 +0000 2016
302|@eonline Kanye West is a disgrace|0|Mon Feb 15 20:53:18 +0000 2016
303|Saw some donny in a bright red trackie and SLIDERS. IN BIG BIG WESTFIELD. Slippers uno|0|Mon Feb 15 20:53:18 +0000 2016
304|#BarackHusseinObama. How many black on black murders since BHO stopped posting fliers on poles there? How many funerals did he go to?|0|Mon Feb 15 20:53:18 +0000 2016
305|@faketitojohnsON: true https://t.co/7JyvKHkuXd|3|Mon Feb 15 20:53:19 +0000 2016
306|@ashawasha: being on a tiny ass campus means getting out of bed at 2:23 for a 2:30 class and still getting there on time|1|Mon Feb 15 20:53:19 +0000 2016
307|@WomensHealthMag: 11 just-plain wrong things guys have said after sex: https://t.co/xzAApiv8W6 https://t.co/Dlk93a2hoy|7|Mon Feb 15 20:53:19 +0000 2016
308|@BDUTT you are an exception because that's your first home and India is your second home #JNUCrackdown #JNUCleanUp|0|Mon Feb 15 20:53:19 +0000 2016
309|@megaloltaku: Youtube and Twitch wouldn't be eating the lunches of traditional game journos if they didn't openly despise their own indu   |3|Mon Feb 15 20:53:19 +0000 2016
310|@ mah goons just trying to fell big @ no p for me at all https://t.co/5NFcC7Ifb7|0|Mon Feb 15 20:53:19 +0000 2016
311|Y'all take fire pussy if you know you'll end up with assault and battery charge ?|0|Mon Feb 15 20:53:19 +0000 2016
312|@Fleek_Designs: First for #PCTC1, cant wait for next week's challenge. @PsyQo_Holy @PsyQoArtelier @PsyQoDoug https://t.co/mpaQ8VXBSe|1|Mon Feb 15 20:53:19 +0000 2016
313|@LukeCountryGurl can you send this to me?|0|Mon Feb 15 20:53:19 +0000 2016
314|Debbie's Beauty Challenge: https://t.co/2DFfoNDmu1 via @YouTube|0|Mon Feb 15 20:53:19 +0000 2016
315|"Only dumb fellas would think he meant ""debt""  https://t.co/Zdo97WdVrJ"|0|Mon Feb 15 20:53:19 +0000 2016
316|@b3ttywhite: I always wonder what I would be like if I had made drastically different decisions in my past|1|Mon Feb 15 20:53:19 +0000 2016
317|@SweetLadyDarcy Hi honey, nice to see you. I'm just posting shit while my dinner spins in the nuke box like a record baby, round and round..|0|Mon Feb 15 20:53:19 +0000 2016
318|@LandmarkSchool Bruce Miller after a successful presentation #LDAOrlando don't miss our other presenters tomm. https://t.co/Rudp3RzYja|0|Mon Feb 15 20:53:19 +0000 2016
319|this happens when I make a model and get bored of it https://t.co/xRcvPWT8Nx|0|Mon Feb 15 20:53:19 +0000 2016
320|"@LiveOnTheEdgley: ""What's the point of group chats I don't get it"" https://t.co/m8cBtMEeum"|2|Mon Feb 15 20:53:19 +0000 2016
321|@NXTPatrickClark @WWENXT this cat use to be suck in an office at wwf headquarters doing... Who knows what. But it appeared to be a tough gig|0|Mon Feb 15 20:53:19 +0000 2016
322|@FunkyFreedom: Fact: Colombians do speak the best Spanish|1|Mon Feb 15 20:53:19 +0000 2016
323|WHAT TIME ARE THE GRAMMYS|0|Mon Feb 15 20:53:19 +0000 2016
324|@a69b144: @Anoudi3 In this very special day and i would like to tell you i wish i could always find happiness in everything.. Happy birt   |1|Mon Feb 15 20:53:19 +0000 2016
325|I don't know what film to watch! Decisions, decisions... #AmazonPrime     |0|Mon Feb 15 20:53:19 +0000 2016
326|@XboxSupport I can't hear other people in parties and I can't send messages to people please help|0|Mon Feb 15 20:53:19 +0000 2016
327|EMMA WILL FIND HOOK because they want a future together|0|Mon Feb 15 20:53:19 +0000 2016
328|Someone go buy me Cheetos. The crunchy kind. I can't take myself away from #Firewatch.|0|Mon Feb 15 20:53:19 +0000 2016
329|@Miss_hippy253 you can never block all of me|0|Mon Feb 15 20:53:19 +0000 2016
330|@MKlemannWPD: An annual report found overcrowding still major problem at Wabash Co. Jail. More on that in tomorrow's @WabashPD|2|Mon Feb 15 20:53:19 +0000 2016
331|Suicide is stupid? You wanna know what is stupid? Hurting someone so much emotionally, that they think suicide is the only answer. #bekind|0|Mon Feb 15 20:53:19 +0000 2016
332|@TreyWitDaTatts: I see alot of people stuck in a fake life|6|Mon Feb 15 20:53:19 +0000 2016
333|@FragmentedCast: Super stoked to be joining @specfm ! https://t.co/GaQPpQXFIC|3|Mon Feb 15 20:53:19 +0000 2016
334|.@_averyford on #Periscope:     Are you missing out on finding your soulmate clients by doing this?     https://t.co/T526eBN5p6|0|Mon Feb 15 20:53:19 +0000 2016
335|Please vote for Thurmont Elem! We could win money for technology for our Ss! https://t.co/8qEoRZ3XBR @TEPSPTA|0|Mon Feb 15 20:53:19 +0000 2016
336|I just posted a new 6 Bedroom Suncrest House for $2,999,000 - https://t.co/RJXaFovgvr|0|Mon Feb 15 20:53:19 +0000 2016
337|"|| @/TornArcher was my 'new' Dixon account. Something is wrong with the notifications,tried everything. Follow me here instead!"|0|Mon Feb 15 20:53:19 +0000 2016
339|Flight delayed which means my stomach gotta wait even longer to demolish the hell out of my fridge     |0|Mon Feb 15 20:53:19 +0000 2016
340|@6raichi except for cooked carrots bc i rather die than eat warm mushy carrots bye|0|Mon Feb 15 20:53:19 +0000 2016
341|Long story short style matters in a lot of things that you do, especially skateboarding in my opinion|0|Mon Feb 15 20:53:19 +0000 2016
342|to-fresko: Guess the country https://t.co/Z7IGnx75Ew|0|Mon Feb 15 20:53:19 +0000 2016
343|@thewayoftheid: Please stop saying that black lives should matter to black people like we aren't all here right now #ChicagoGunViolence|6|Mon Feb 15 20:53:19 +0000 2016
344|Play 5 a side with one of those guys who runs right up to the area and smacks it as hard as he can straight at the goalie. I hate him.|0|Mon Feb 15 20:53:19 +0000 2016
346|@dtwps: yeah seriously please pay me for the work i do https://t.co/829IGx2v1E|1|Mon Feb 15 20:53:19 +0000 2016
347|@TeamJoJoItaly you don't get a ticket. It's ticketless. That's what was on the site when I got the VIP pass https://t.co/XiCFBDjAiC|0|Mon Feb 15 20:53:19 +0000 2016
348|14 Photos &amp; A Video of Bread Seller turned Model Olajumoke Orisaguna featured on CNN https://t.co/iOUrESYewx https://t.co/jHFb3dzK0D|0|Mon Feb 15 20:53:19 +0000 2016
349|What's friends anymore? Because shit I guess I don't know the meaning.|0|Mon Feb 15 20:53:19 +0000 2016
350|"Good moments ""@_loano: What's really going through your mind when you start missing your ex?"""|0|Mon Feb 15 20:53:19 +0000 2016
351|@SC_Cleveland I also don't want Kufos' deal|0|Mon Feb 15 20:53:19 +0000 2016
352|Fake US-Russia    Peace Diplomacy   .Syrian Conflict Deepens   War between False Friends and Misaligned Enemies https://t.co/MNbWkRbbb7 @grtvnews|0|Mon Feb 15 20:53:19 +0000 2016
353|"@FanOfMarkimoo Enis chuckles. ""If you say so..."""|0|Mon Feb 15 20:53:19 +0000 2016
355|@ProperChurch: I saw an ad for pizza and now I want pizza... effective bastid!!! #rubberarm #staystrongchurchy|10|Mon Feb 15 20:53:19 +0000 2016
357|@fozmeadows @angryrobotbooks @juliedillon No really. I was wondering Saturday when your book was coming out. #waitforit|0|Mon Feb 15 20:53:19 +0000 2016
358|I'm so bloody horny        https://t.co/pyOGze632W      https://t.co/ZqFCY6bk1O|0|Mon Feb 15 20:53:19 +0000 2016
359|@FluffCustard The idiots are winning.|0|Mon Feb 15 20:53:19 +0000 2016
360|This kind of creeps me out. Even with the pretty colours. https://t.co/i8oW4i2fOI|0|Mon Feb 15 20:53:19 +0000 2016
361|@mpdesignerwear: #dress + #blazer + #handbag = FULL OUTFIT for   52 here &gt; https://t.co/tRr0P5ubIe  #QueenOf #UKSOPRO #FlockBN https://t.   |2|Mon Feb 15 20:53:19 +0000 2016
